x	y	line_id
4.297	128.387	0082-0122
4.243	128.304	0082-0122
4.188	128.220	0082-0122
4.133	128.136	0082-0122
4.079	128.052	0082-0122
4.024	127.969	0082-0122
3.969	127.885	0082-0122
3.915	127.801	0082-0122
3.860	127.717	0082-0122
3.806	127.634	0082-0122
3.751	127.550	0082-0122
3.696	127.466	0082-0122
3.642	127.382	0082-0122
3.587	127.298	0082-0122
3.532	127.215	0082-0122
3.478	127.131	0082-0122
3.423	127.047	0082-0122
3.369	126.963	0082-0122
3.314	126.880	0082-0122
3.259	126.796	0082-0122
3.205	126.712	0082-0122
3.150	126.628	0082-0122
3.095	126.545	0082-0122
3.041	126.461	0082-0122
2.986	126.377	0082-0122
2.932	126.293	0082-0122
2.877	126.210	0082-0122
2.822	126.126	0082-0122
2.768	126.042	0082-0122
2.713	125.958	0082-0122
2.658	125.875	0082-0122
2.604	125.791	0082-0122
2.549	125.707	0082-0122
2.494	125.623	0082-0122
2.440	125.539	0082-0122
2.385	125.456	0082-0122
2.331	125.372	0082-0122
2.276	125.288	0082-0122
2.221	125.204	0082-0122
2.167	125.121	0082-0122
2.112	125.037	0082-0122
2.057	124.953	0082-0122
2.003	124.869	0082-0122
1.948	124.786	0082-0122
1.894	124.702	0082-0122
1.839	124.618	0082-0122
1.784	124.534	0082-0122
1.730	124.451	0082-0122
1.675	124.367	0082-0122
1.620	124.283	0082-0122
1.566	124.199	0082-0122
1.518	124.111	0082-0122
1.514	124.011	0082-0122
1.509	123.912	0082-0122
1.505	123.812	0082-0122
1.500	123.712	0082-0122
1.496	123.612	0082-0122
1.491	123.512	0082-0122
1.487	123.412	0082-0122
1.482	123.312	0082-0122
1.477	123.212	0082-0122
1.473	123.112	0082-0122
1.468	123.012	0082-0122
1.464	122.913	0082-0122
1.459	122.813	0082-0122
1.455	122.713	0082-0122
1.450	122.613	0082-0122
1.446	122.513	0082-0122
1.441	122.413	0082-0122
1.437	122.313	0082-0122
1.432	122.213	0082-0122
1.427	122.113	0082-0122
1.423	122.013	0082-0122
1.418	121.914	0082-0122
1.414	121.814	0082-0122
1.409	121.714	0082-0122
1.405	121.614	0082-0122
1.400	121.514	0082-0122
1.396	121.414	0082-0122
1.391	121.314	0082-0122
1.387	121.214	0082-0122
1.382	121.114	0082-0122
1.378	121.015	0082-0122
1.373	120.915	0082-0122
1.368	120.815	0082-0122
1.364	120.715	0082-0122
1.359	120.615	0082-0122
1.355	120.515	0082-0122
1.350	120.415	0082-0122
1.346	120.315	0082-0122
1.341	120.215	0082-0122
1.337	120.115	0082-0122
1.332	120.016	0082-0122
1.328	119.916	0082-0122
1.323	119.816	0082-0122
1.319	119.716	0082-0122
1.314	119.616	0082-0122
1.309	119.516	0082-0122
1.305	119.416	0082-0122
1.300	119.316	0082-0122
1.296	119.216	0082-0122
1.291	119.116	0082-0122
1.287	119.017	0082-0122
1.282	118.917	0082-0122
1.278	118.817	0082-0122
1.273	118.717	0082-0122
1.269	118.617	0082-0122
1.264	118.517	0082-0122
1.259	118.417	0082-0122
1.255	118.317	0082-0122
1.250	118.217	0082-0122
1.246	118.118	0082-0122
1.241	118.018	0082-0122
1.237	117.918	0082-0122
1.232	117.818	0082-0122
1.228	117.718	0082-0122
1.223	117.618	0082-0122
1.219	117.518	0082-0122
1.214	117.418	0082-0122
1.210	117.318	0082-0122
1.205	117.218	0082-0122
1.200	117.119	0082-0122
1.196	117.019	0082-0122
1.191	116.919	0082-0122
1.187	116.819	0082-0122
1.182	116.719	0082-0122
1.178	116.619	0082-0122
1.173	116.519	0082-0122
1.169	116.419	0082-0122
1.164	116.319	0082-0122
1.160	116.219	0082-0122
1.155	116.120	0082-0122
1.151	116.020	0082-0122
1.146	115.920	0082-0122
1.141	115.820	0082-0122
1.137	115.720	0082-0122
1.132	115.620	0082-0122
1.128	115.520	0082-0122
1.123	115.420	0082-0122
1.119	115.320	0082-0122
1.114	115.221	0082-0122
1.110	115.121	0082-0122
1.105	115.021	0082-0122
1.101	114.921	0082-0122
1.096	114.821	0082-0122
1.091	114.721	0082-0122
1.087	114.621	0082-0122
1.088	114.521	0082-0122
1.093	114.421	0082-0122
1.099	114.321	0082-0122
1.104	114.222	0082-0122
1.109	114.122	0082-0122
1.114	114.022	0082-0122
1.120	113.922	0082-0122
1.125	113.822	0082-0122
1.130	113.722	0082-0122
1.135	113.622	0082-0122
1.141	113.523	0082-0122
1.146	113.423	0082-0122
1.151	113.323	0082-0122
1.156	113.223	0082-0122
1.162	113.123	0082-0122
1.167	113.023	0082-0122
1.172	112.923	0082-0122
1.177	112.823	0082-0122
1.183	112.724	0082-0122
1.188	112.624	0082-0122
1.193	112.524	0082-0122
1.198	112.424	0082-0122
1.204	112.324	0082-0122
1.209	112.224	0082-0122
1.214	112.124	0082-0122
1.219	112.025	0082-0122
1.225	111.925	0082-0122
1.230	111.825	0082-0122
1.235	111.725	0082-0122
1.241	111.625	0082-0122
1.246	111.525	0082-0122
1.251	111.425	0082-0122
1.256	111.326	0082-0122
1.262	111.226	0082-0122
1.267	111.126	0082-0122
1.272	111.026	0082-0122
1.277	110.926	0082-0122
1.283	110.826	0082-0122
1.288	110.726	0082-0122
1.293	110.627	0082-0122
1.298	110.527	0082-0122
1.304	110.427	0082-0122
1.309	110.327	0082-0122
1.314	110.227	0082-0122
1.319	110.127	0082-0122
1.325	110.027	0082-0122
1.330	109.927	0082-0122
1.335	109.828	0082-0122
1.340	109.728	0082-0122
1.346	109.628	0082-0122
1.351	109.528	0082-0122
1.356	109.428	0082-0122
1.361	109.328	0082-0122
1.367	109.228	0082-0122
1.372	109.129	0082-0122
1.377	109.029	0082-0122
1.382	108.929	0082-0122
1.388	108.829	0082-0122
1.393	108.729	0082-0122
1.398	108.629	0082-0122
1.403	108.529	0082-0122
1.409	108.430	0082-0122
1.414	108.330	0082-0122
1.419	108.230	0082-0122
1.424	108.130	0082-0122
1.430	108.030	0082-0122
1.435	107.930	0082-0122
1.440	107.830	0082-0122
1.445	107.731	0082-0122
1.451	107.631	0082-0122
1.456	107.531	0082-0122
1.461	107.431	0082-0122
1.467	107.331	0082-0122
1.472	107.231	0082-0122
1.477	107.131	0082-0122
1.482	107.031	0082-0122
1.488	106.932	0082-0122
1.493	106.832	0082-0122
1.498	106.732	0082-0122
1.503	106.632	0082-0122
1.509	106.532	0082-0122
1.514	106.432	0082-0122
1.519	106.332	0082-0122
1.545	106.236	0082-0122
1.571	106.139	0082-0122
1.597	106.043	0082-0122
1.623	105.946	0082-0122
1.649	105.850	0082-0122
1.675	105.753	0082-0122
1.701	105.657	0082-0122
1.727	105.560	0082-0122
1.753	105.463	0082-0122
1.779	105.367	0082-0122
1.805	105.270	0082-0122
1.831	105.174	0082-0122
1.857	105.077	0082-0122
1.883	104.981	0082-0122
1.909	104.884	0082-0122
1.935	104.788	0082-0122
1.961	104.691	0082-0122
1.987	104.594	0082-0122
2.013	104.498	0082-0122
2.039	104.401	0082-0122
2.065	104.305	0082-0122
2.091	104.208	0082-0122
2.117	104.112	0082-0122
2.143	104.015	0082-0122
2.169	103.919	0082-0122
2.195	103.822	0082-0122
2.221	103.725	0082-0122
2.247	103.629	0082-0122
2.273	103.532	0082-0122
2.300	103.436	0082-0122
2.326	103.339	0082-0122
2.352	103.243	0082-0122
2.378	103.146	0082-0122
2.404	103.049	0082-0122
2.430	102.953	0082-0122
2.456	102.856	0082-0122
2.482	102.760	0082-0122
2.508	102.663	0082-0122
2.534	102.567	0082-0122
2.560	102.470	0082-0122
2.586	102.374	0082-0122
2.612	102.277	0082-0122
2.638	102.180	0082-0122
2.664	102.084	0082-0122
2.690	101.987	0082-0122
2.716	101.891	0082-0122
2.742	101.794	0082-0122
2.768	101.698	0082-0122
2.794	101.601	0082-0122
2.820	101.505	0082-0122
2.846	101.408	0082-0122
2.872	101.311	0082-0122
2.898	101.215	0082-0122
2.924	101.118	0082-0122
2.950	101.022	0082-0122
2.976	100.925	0082-0122
3.002	100.829	0082-0122
3.028	100.732	0082-0122
3.054	100.636	0082-0122
3.080	100.539	0082-0122
3.106	100.442	0082-0122
3.132	100.346	0082-0122
3.158	100.249	0082-0122
3.184	100.153	0082-0122
3.210	100.056	0082-0122
3.236	99.960	0082-0122
3.262	99.863	0082-0122
3.298	99.770	0082-0122
3.352	99.686	0082-0122
3.406	99.601	0082-0122
3.459	99.517	0082-0122
3.513	99.433	0082-0122
3.567	99.349	0082-0122
3.621	99.264	0082-0122
3.675	99.180	0082-0122
3.729	99.096	0082-0122
3.783	99.012	0082-0122
3.837	98.927	0082-0122
3.891	98.843	0082-0122
3.945	98.759	0082-0122
3.999	98.675	0082-0122
4.052	98.591	0082-0122
4.106	98.506	0082-0122
4.160	98.422	0082-0122
4.214	98.338	0082-0122
4.268	98.254	0082-0122
4.322	98.169	0082-0122
4.376	98.085	0082-0122
4.430	98.001	0082-0122
4.484	97.917	0082-0122
4.538	97.833	0082-0122
4.591	97.748	0082-0122
4.645	97.664	0082-0122
4.699	97.580	0082-0122
4.753	97.496	0082-0122
4.807	97.411	0082-0122
4.861	97.327	0082-0122
4.915	97.243	0082-0122
4.969	97.159	0082-0122
5.023	97.074	0082-0122
5.077	96.990	0082-0122
5.131	96.906	0082-0122
5.184	96.822	0082-0122
5.238	96.738	0082-0122
5.292	96.653	0082-0122
5.346	96.569	0082-0122
5.400	96.485	0082-0122
5.454	96.401	0082-0122
5.508	96.316	0082-0122
5.562	96.232	0082-0122
5.616	96.148	0082-0122
5.670	96.064	0082-0122
5.724	95.980	0082-0122
5.777	95.895	0082-0122
5.831	95.811	0082-0122
5.885	95.727	0082-0122
5.939	95.643	0082-0122
5.993	95.558	0082-0122
6.047	95.474	0082-0122
6.101	95.390	0082-0122
6.155	95.306	0082-0122
6.209	95.221	0082-0122
6.263	95.137	0082-0122
6.316	95.053	0082-0122
6.372	94.970	0082-0122
6.444	94.901	0082-0122
6.517	94.832	0082-0122
6.589	94.762	0082-0122
6.661	94.693	0082-0122
6.733	94.624	0082-0122
6.805	94.555	0082-0122
6.877	94.486	0082-0122
6.950	94.416	0082-0122
7.022	94.347	0082-0122
7.094	94.278	0082-0122
7.166	94.209	0082-0122
7.238	94.139	0082-0122
7.311	94.070	0082-0122
7.383	94.001	0082-0122
7.455	93.932	0082-0122
7.527	93.863	0082-0122
7.599	93.793	0082-0122
7.671	93.724	0082-0122
7.744	93.655	0082-0122
7.816	93.586	0082-0122
7.888	93.517	0082-0122
7.960	93.447	0082-0122
8.032	93.378	0082-0122
8.104	93.309	0082-0122
8.177	93.240	0082-0122
8.249	93.170	0082-0122
8.321	93.101	0082-0122
8.393	93.032	0082-0122
8.465	92.963	0082-0122
8.538	92.894	0082-0122
8.610	92.824	0082-0122
8.682	92.755	0082-0122
8.754	92.686	0082-0122
8.826	92.617	0082-0122
8.898	92.548	0082-0122
8.971	92.478	0082-0122
9.043	92.409	0082-0122
9.115	92.340	0082-0122
9.187	92.271	0082-0122
9.259	92.202	0082-0122
9.331	92.132	0082-0122
9.404	92.063	0082-0122
9.476	91.994	0082-0122
9.548	91.925	0082-0122
9.620	91.855	0082-0122
9.692	91.786	0082-0122
9.765	91.717	0082-0122
9.837	91.648	0082-0122
9.909	91.579	0082-0122
9.981	91.509	0082-0122
10.053	91.440	0082-0122
10.125	91.371	0082-0122
10.198	91.302	0082-0122
10.270	91.233	0082-0122
10.342	91.163	0082-0122
10.414	91.094	0082-0122
10.486	91.025	0082-0122
10.559	90.956	0082-0122
10.631	90.886	0082-0122
10.703	90.817	0082-0122
10.775	90.748	0082-0122
10.847	90.679	0082-0122
10.919	90.610	0082-0122
10.992	90.540	0082-0122
11.064	90.471	0082-0122
11.136	90.402	0082-0122
11.208	90.333	0082-0122
11.280	90.264	0082-0122
11.352	90.194	0082-0122
11.425	90.125	0082-0122
11.497	90.056	0082-0122
11.569	89.987	0082-0122
11.641	89.918	0082-0122
11.730	89.872	0082-0122
11.820	89.828	0082-0122
11.910	89.784	0082-0122
12.000	89.740	0082-0122
12.090	89.696	0082-0122
12.180	89.653	0082-0122
12.269	89.609	0082-0122
12.359	89.565	0082-0122
12.449	89.521	0082-0122
12.539	89.477	0082-0122
12.629	89.433	0082-0122
12.719	89.390	0082-0122
12.809	89.346	0082-0122
12.899	89.302	0082-0122
12.988	89.258	0082-0122
13.078	89.214	0082-0122
13.168	89.170	0082-0122
13.258	89.127	0082-0122
13.348	89.083	0082-0122
13.438	89.039	0082-0122
13.528	88.995	0082-0122
13.618	88.951	0082-0122
13.707	88.907	0082-0122
13.797	88.863	0082-0122
13.887	88.820	0082-0122
13.977	88.776	0082-0122
14.067	88.732	0082-0122
14.157	88.688	0082-0122
14.247	88.644	0082-0122
14.337	88.600	0082-0122
14.426	88.557	0082-0122
14.516	88.513	0082-0122
14.606	88.469	0082-0122
14.696	88.425	0082-0122
14.786	88.381	0082-0122
14.876	88.337	0082-0122
14.966	88.294	0082-0122
15.056	88.250	0082-0122
15.145	88.206	0082-0122
15.235	88.162	0082-0122
15.325	88.118	0082-0122
15.415	88.074	0082-0122
15.505	88.030	0082-0122
15.595	87.987	0082-0122
15.685	87.943	0082-0122
15.775	87.899	0082-0122
15.864	87.855	0082-0122
15.954	87.811	0082-0122
16.044	87.767	0082-0122
16.134	87.724	0082-0122
16.224	87.680	0082-0122
16.314	87.636	0082-0122
16.404	87.592	0082-0122
16.494	87.548	0082-0122
16.584	87.504	0082-0122
16.673	87.461	0082-0122
16.763	87.417	0082-0122
16.853	87.373	0082-0122
16.943	87.329	0082-0122
17.033	87.285	0082-0122
17.123	87.241	0082-0122
17.213	87.197	0082-0122
17.303	87.154	0082-0122
17.392	87.110	0082-0122
17.482	87.066	0082-0122
17.572	87.022	0082-0122
17.669	86.996	0082-0122
17.765	86.970	0082-0122
17.862	86.945	0082-0122
17.959	86.920	0082-0122
18.056	86.894	0082-0122
18.152	86.869	0082-0122
18.249	86.844	0082-0122
18.346	86.818	0082-0122
18.442	86.793	0082-0122
18.539	86.768	0082-0122
18.636	86.742	0082-0122
18.733	86.717	0082-0122
18.829	86.692	0082-0122
18.926	86.666	0082-0122
19.023	86.641	0082-0122
19.120	86.616	0082-0122
19.216	86.590	0082-0122
19.313	86.565	0082-0122
19.410	86.540	0082-0122
19.507	86.514	0082-0122
19.603	86.489	0082-0122
19.700	86.464	0082-0122
19.797	86.438	0082-0122
19.894	86.413	0082-0122
19.990	86.388	0082-0122
20.087	86.362	0082-0122
20.184	86.337	0082-0122
20.280	86.312	0082-0122
20.377	86.286	0082-0122
20.474	86.261	0082-0122
20.571	86.236	0082-0122
20.667	86.210	0082-0122
20.764	86.185	0082-0122
20.861	86.160	0082-0122
20.958	86.134	0082-0122
21.054	86.109	0082-0122
21.151	86.084	0082-0122
21.248	86.058	0082-0122
21.345	86.033	0082-0122
21.441	86.008	0082-0122
21.538	85.982	0082-0122
21.635	85.957	0082-0122
21.732	85.932	0082-0122
21.828	85.906	0082-0122
21.925	85.881	0082-0122
22.022	85.856	0082-0122
22.119	85.830	0082-0122
22.215	85.805	0082-0122
22.312	85.779	0082-0122
22.409	85.754	0082-0122
22.505	85.729	0082-0122
22.602	85.703	0082-0122
22.699	85.678	0082-0122
22.796	85.653	0082-0122
22.892	85.627	0082-0122
22.989	85.602	0082-0122
23.086	85.577	0082-0122
23.183	85.551	0082-0122
23.279	85.526	0082-0122
23.376	85.501	0082-0122
23.473	85.475	0082-0122
23.570	85.450	0082-0122
23.666	85.425	0082-0122
23.763	85.399	0082-0122
23.860	85.374	0082-0122
23.957	85.349	0082-0122
24.053	85.323	0082-0122
24.150	85.298	0082-0122
24.247	85.273	0082-0122
24.343	85.247	0082-0122
24.440	85.222	0082-0122
24.537	85.197	0082-0122
24.634	85.171	0082-0122
24.730	85.146	0082-0122
24.827	85.121	0082-0122
24.924	85.095	0082-0122
25.021	85.070	0082-0122
25.117	85.045	0082-0122
25.214	85.019	0082-0122
25.311	84.994	0082-0122
25.408	84.969	0082-0122
25.504	84.943	0082-0122
25.601	84.918	0082-0122
25.698	84.893	0082-0122
25.795	84.867	0082-0122
25.891	84.842	0082-0122
25.988	84.817	0082-0122
26.085	84.791	0082-0122
26.181	84.766	0082-0122
26.278	84.741	0082-0122
26.375	84.715	0082-0122
26.472	84.690	0082-0122
26.568	84.665	0082-0122
26.665	84.639	0082-0122
26.765	84.635	0082-0122
26.865	84.639	0082-0122
26.965	84.643	0082-0122
27.065	84.647	0082-0122
27.165	84.651	0082-0122
27.265	84.654	0082-0122
27.365	84.658	0082-0122
27.465	84.662	0082-0122
27.564	84.666	0082-0122
27.664	84.670	0082-0122
27.764	84.674	0082-0122
27.864	84.678	0082-0122
27.964	84.681	0082-0122
28.064	84.685	0082-0122
28.164	84.689	0082-0122
28.264	84.693	0082-0122
28.364	84.697	0082-0122
28.464	84.701	0082-0122
28.564	84.704	0082-0122
28.664	84.708	0082-0122
28.764	84.712	0082-0122
28.864	84.716	0082-0122
28.963	84.720	0082-0122
29.063	84.724	0082-0122
29.163	84.727	0082-0122
29.263	84.731	0082-0122
29.363	84.735	0082-0122
29.463	84.739	0082-0122
29.563	84.743	0082-0122
29.663	84.747	0082-0122
29.763	84.751	0082-0122
29.863	84.754	0082-0122
29.963	84.758	0082-0122
30.063	84.762	0082-0122
30.163	84.766	0082-0122
30.262	84.770	0082-0122
30.362	84.774	0082-0122
30.462	84.777	0082-0122
30.562	84.781	0082-0122
30.662	84.785	0082-0122
30.762	84.789	0082-0122
30.862	84.793	0082-0122
30.962	84.797	0082-0122
31.062	84.800	0082-0122
31.162	84.804	0082-0122
31.262	84.808	0082-0122
31.362	84.812	0082-0122
31.462	84.816	0082-0122
31.562	84.820	0082-0122
31.661	84.824	0082-0122
31.761	84.827	0082-0122
31.861	84.831	0082-0122
31.961	84.835	0082-0122
32.061	84.839	0082-0122
32.161	84.843	0082-0122
32.261	84.847	0082-0122
32.361	84.846	0082-0122
32.460	84.835	0082-0122
32.560	84.824	0082-0122
32.659	84.813	0082-0122
32.759	84.802	0082-0122
32.858	84.791	0082-0122
32.957	84.780	0082-0122
33.057	84.769	0082-0122
33.156	84.758	0082-0122
33.255	84.747	0082-0122
33.355	84.736	0082-0122
33.454	84.725	0082-0122
33.554	84.714	0082-0122
33.653	84.703	0082-0122
33.752	84.692	0082-0122
33.852	84.681	0082-0122
33.951	84.670	0082-0122
34.051	84.659	0082-0122
34.150	84.648	0082-0122
34.249	84.637	0082-0122
34.349	84.626	0082-0122
34.448	84.615	0082-0122
34.548	84.603	0082-0122
34.647	84.592	0082-0122
34.746	84.581	0082-0122
34.846	84.570	0082-0122
34.945	84.559	0082-0122
35.044	84.548	0082-0122
35.144	84.537	0082-0122
35.243	84.526	0082-0122
35.343	84.515	0082-0122
35.442	84.504	0082-0122
35.541	84.493	0082-0122
35.641	84.482	0082-0122
35.740	84.471	0082-0122
35.840	84.460	0082-0122
35.939	84.449	0082-0122
36.038	84.438	0082-0122
36.138	84.427	0082-0122
36.237	84.416	0082-0122
36.271	84.322	0082-0122
36.303	84.227	0082-0122
36.335	84.132	0082-0122
36.366	84.037	0082-0122
36.398	83.942	0082-0122
36.429	83.847	0082-0122
36.461	83.753	0082-0122
36.493	83.658	0082-0122
36.524	83.563	0082-0122
36.556	83.468	0082-0122
36.587	83.373	0082-0122
36.619	83.278	0082-0122
36.651	83.183	0082-0122
36.682	83.088	0082-0122
36.714	82.994	0082-0122
36.746	82.899	0082-0122
36.777	82.804	0082-0122
36.809	82.709	0082-0122
36.840	82.614	0082-0122
36.872	82.519	0082-0122
36.904	82.424	0082-0122
36.935	82.329	0082-0122
36.967	82.235	0082-0122
36.999	82.140	0082-0122
37.030	82.045	0082-0122
37.062	81.950	0082-0122
37.093	81.855	0082-0122
37.125	81.760	0082-0122
37.157	81.665	0082-0122
37.188	81.571	0082-0122
37.220	81.476	0082-0122
37.252	81.381	0082-0122
37.283	81.286	0082-0122
37.315	81.191	0082-0122
37.321	81.091	0082-0122
37.316	80.991	0082-0122
37.310	80.892	0082-0122
37.305	80.792	0082-0122
37.299	80.692	0082-0122
37.293	80.592	0082-0122
37.288	80.492	0082-0122
37.282	80.392	0082-0122
37.277	80.293	0082-0122
37.271	80.193	0082-0122
37.266	80.093	0082-0122
37.260	79.993	0082-0122
37.255	79.893	0082-0122
37.249	79.793	0082-0122
37.244	79.693	0082-0122
37.238	79.594	0082-0122
37.232	79.494	0082-0122
37.227	79.394	0082-0122
37.221	79.294	0082-0122
37.216	79.194	0082-0122
37.210	79.094	0082-0122
37.205	78.995	0082-0122
37.199	78.895	0082-0122
37.194	78.795	0082-0122
37.188	78.695	0082-0122
37.183	78.595	0082-0122
37.177	78.495	0082-0122
37.171	78.395	0082-0122
37.166	78.296	0082-0122
37.160	78.196	0082-0122
37.155	78.096	0082-0122
37.149	77.996	0082-0122
37.144	77.896	0082-0122
37.138	77.796	0082-0122
37.133	77.697	0082-0122
37.127	77.597	0082-0122
37.122	77.497	0082-0122
37.116	77.397	0082-0122
37.110	77.297	0082-0122
37.104	77.197	0082-0122
37.097	77.098	0082-0122
37.089	76.998	0082-0122
37.082	76.898	0082-0122
37.075	76.798	0082-0122
37.067	76.699	0082-0122
37.060	76.599	0082-0122
37.053	76.499	0082-0122
37.046	76.399	0082-0122
37.038	76.300	0082-0122
37.031	76.200	0082-0122
37.024	76.100	0082-0122
37.016	76.001	0082-0122
37.009	75.901	0082-0122
37.002	75.801	0082-0122
36.994	75.701	0082-0122
